_BACKGROUND,5p,10p,15p
NAP1L1,NAP1L1,NAP1L1,NAP1L1
CDH8,CDH8,CDH8,CDH8
OLFM3,OLFM3,OLFM3,OLFM3
NDST3,NDST3,NDST3,NDST3
GRIA4,GRIA4,GRIA4,GRIA4
KCND2,KCND2,KCND2,KCND2
MLLT10,MLLT10,MLLT10,MLLT10
PRKAA2,PRKAA2,PRKAA2,PRKAA2
NLGN1,NLGN1,NLGN1,NLGN1
ATRNL1,ATRNL1,ATRNL1,ATRNL1
ATF2,ATF2,ATF2,ATF2
HMBOX1,HMBOX1,HMBOX1,HMBOX1
EFNA5,EFNA5,EFNA5,EFNA5
MEF2C,MEF2C,MEF2C,MEF2C
HS6ST3,HS6ST3,HS6ST3,HS6ST3
DGKB,DGKB,DGKB,DGKB
THRB,THRB,THRB,THRB
EPHA6,EPHA6,EPHA6,EPHA6
SCMH1,SCMH1,SCMH1,SCMH1
SPATS2,SPATS2,SPATS2,SPATS2
DIAPH2,DIAPH2,DIAPH2,DIAPH2
ZFPM2,ZFPM2,ZFPM2,ZFPM2
FOXP1,FOXP1,FOXP1,FOXP1
ZNF644,ZNF644,ZNF644,ZNF644
GLRA3,GLRA3,GLRA3,GLRA3
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
HDAC9,HDAC9,HDAC9,HDAC9
LINGO2,LINGO2,LINGO2,LINGO2
PRKG1,PRKG1,PRKG1,PRKG1
FOXJ3,FOXJ3,FOXJ3,FOXJ3
NLK,NLK,NLK,NLK
PARP8,PARP8,PARP8,PARP8
RASGRF2,RASGRF2,RASGRF2,RASGRF2
NCOR1,NCOR1,NCOR1,NCOR1
GALNT13,GALNT13,GALNT13,GALNT13
LCOR,LCOR,LCOR,LCOR
CDH18,CDH18,CDH18,CDH18
AHCTF1,AHCTF1,AHCTF1,AHCTF1
FAM81A,FAM81A,FAM81A,FAM81A
BRINP3,BRINP3,BRINP3,BRINP3
ZNF532,ZNF532,ZNF532,ZNF532
LRRC4C,LRRC4C,LRRC4C,LRRC4C
SATB2,SATB2,SATB2,SATB2
PPARG,PPARG,PPARG,PPARG
RFX3,RFX3,RFX3,RFX3
STAU2,STAU2,STAU2,STAU2
ZNF280D,ZNF280D,ZNF280D,ZNF280D
MTF2,MTF2,MTF2,MTF2
ST6GALNAC5,ST6GALNAC5,ST6GALNAC5,ST6GALNAC5
TENM2,TENM2,TENM2,TENM2
RAPGEF4,RAPGEF4,RAPGEF4,RAPGEF4
CTNNB1,CTNNB1,CTNNB1,CTNNB1
OTUD4,OTUD4,OTUD4,OTUD4
DAPK1,DAPK1,DAPK1,DAPK1
ZNF326,ZNF326,ZNF326,ZNF326
CHSY3,CHSY3,CHSY3,CHSY3
ARID5B,ARID5B,ARID5B,ARID5B
MYEF2,MYEF2,MYEF2,MYEF2
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
NR1D2,NR1D2,NR1D2,NR1D2
NFIB,NFIB,NFIB,NFIB
NRG4,NRG4,NRG4,NRG4
PDS5A,PDS5A,PDS5A,PDS5A
ZNF148,ZNF148,ZNF148,ZNF148
NR2C2,NR2C2,NR2C2,NR2C2
CTNNA2,CTNNA2,CTNNA2,CTNNA2
GTF2I,GTF2I,GTF2I,GTF2I
WIPF3,WIPF3,WIPF3,WIPF3
CFAP221,CFAP221,CFAP221,CFAP221
KIAA0319,KIAA0319,KIAA0319,KIAA0319
NCAM2,NCAM2,NCAM2,NCAM2
NOL4,NOL4,NOL4,NOL4
CLOCK,CLOCK,CLOCK,CLOCK
CAMK2D,CAMK2D,CAMK2D,CAMK2D
RBBP5,RBBP5,RBBP5,RBBP5
KLF12,KLF12,KLF12,KLF12
ELAVL4,ELAVL4,ELAVL4,ELAVL4
RUFY3,RUFY3,RUFY3,RUFY3
STEAP2,STEAP2,STEAP2,STEAP2
ARNTL,ARNTL,ARNTL,ARNTL
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
CDH9,CDH9,CDH9,CDH9
ZNF721,ZNF721,ZNF721,ZNF721
MAN1C1,MAN1C1,MAN1C1,MAN1C1
KCNC2,KCNC2,KCNC2,KCNC2
FOXO3,FOXO3,FOXO3,FOXO3
CNOT4,CNOT4,CNOT4,CNOT4
GRB10,GRB10,GRB10,GRB10
GTF2A1,GTF2A1,GTF2A1,GTF2A1
PHF21A,PHF21A,PHF21A,PHF21A
ADNP,ADNP,ADNP,ADNP
HP1BP3,HP1BP3,HP1BP3,HP1BP3
RORA,RORA,RORA,RORA
EMX1,EMX1,EMX1,EMX1
ANO5,ANO5,ANO5,ANO5
ZNF519,ZNF519,ZNF519,ZNF519
THOC2,THOC2,THOC2,THOC2
NCK2,NCK2,NCK2,NCK2
SATB1,SATB1,SATB1,SATB1
RAB7A,RAB7A,RAB7A,RAB7A
RBFOX2,RBFOX2,RBFOX2,RBFOX2
LMO3,LMO3,LMO3,LMO3
MEF2A,MEF2A,MEF2A,MEF2A
CADPS,CADPS,CADPS,CADPS
C14orf132,C14orf132,C14orf132,C14orf132
ZNF697,ZNF697,ZNF697,ZNF697
PDGFC,PDGFC,PDGFC,PDGFC
TMEM150C,TMEM150C,TMEM150C,TMEM150C
NRF1,NRF1,NRF1,NRF1
TTC39C,TTC39C,TTC39C,TTC39C
SMAD2,SMAD2,SMAD2,SMAD2
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
PAK1,PAK1,PAK1,PAK1
PKNOX2,PKNOX2,PKNOX2,PKNOX2
CCNI,CCNI,CCNI,CCNI
TCF4,TCF4,TCF4,TCF4
CREB1,CREB1,CREB1,CREB1
KCNB2,KCNB2,KCNB2,KCNB2
GULP1,GULP1,GULP1,GULP1
APP,APP,APP,APP
CACNA2D3,CACNA2D3,CACNA2D3,CACNA2D3
AFF4,AFF4,AFF4,AFF4
JAZF1,JAZF1,JAZF1,JAZF1
ZHX1,ZHX1,ZHX1,ZHX1
FAT3,FAT3,FAT3,FAT3
PTPRK,PTPRK,PTPRK,PTPRK
LRRTM3,LRRTM3,LRRTM3,LRRTM3
LINC01378,LINC01378,LINC01378,LINC01378
NEGR1,NEGR1,NEGR1,NEGR1
NR6A1,NR6A1,NR6A1,NR6A1
PLEKHA1,PLEKHA1,PLEKHA1,PLEKHA1
GRM1,GRM1,GRM1,GRM1
SLIT2,SLIT2,SLIT2,SLIT2
NFYC,NFYC,NFYC,NFYC
MIR137HG,MIR137HG,MIR137HG,MIR137HG
GRIN2B,GRIN2B,GRIN2B,GRIN2B
CNTN4,CNTN4,CNTN4,CNTN4
ELK4,ELK4,ELK4,ELK4
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
ZFP90,ZFP90,ZFP90,ZFP90
CERS6,CERS6,CERS6,CERS6
PTPRG,PTPRG,PTPRG,PTPRG
FBXL2,FBXL2,FBXL2,FBXL2
C2CD2,C2CD2,C2CD2,C2CD2
ELAVL2,ELAVL2,ELAVL2,ELAVL2
PGBD5,PGBD5,PGBD5,PGBD5
CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1
BCLAF1,BCLAF1,BCLAF1,BCLAF1
C11orf87,C11orf87,C11orf87,C11orf87
IL1RAPL1,IL1RAPL1,IL1RAPL1,IL1RAPL1
MXD1,MXD1,MXD1,MXD1
ZNF704,ZNF704,ZNF704,ZNF704
LIN28B,LIN28B,LIN28B,LIN28B
ZBTB41,ZBTB41,ZBTB41,ZBTB41
PRRG1,PRRG1,PRRG1,PRRG1
NPDC1,NPDC1,NPDC1,NPDC1
POU2F1,POU2F1,POU2F1,POU2F1
NCALD,NCALD,NCALD,NCALD
CADPS2,CADPS2,CADPS2,CADPS2
SLC12A2,SLC12A2,SLC12A2,SLC12A2
ZNF652,ZNF652,ZNF652,ZNF652
NEDD4L,,NEDD4L,NEDD4L
