_BACKGROUND,5p,10p,15p
MEF2C,MEF2C,MEF2C,MEF2C
PSMD12,PSMD12,PSMD12,PSMD12
STRBP,STRBP,STRBP,STRBP
SMAD3,SMAD3,SMAD3,SMAD3
BCL11B,BCL11B,BCL11B,BCL11B
EPB41L2,EPB41L2,EPB41L2,EPB41L2
GRIN3A,GRIN3A,GRIN3A,GRIN3A
AMMECR1,AMMECR1,AMMECR1,AMMECR1
NCAM2,NCAM2,NCAM2,NCAM2
PAX6,PAX6,PAX6,PAX6
PPP3CA,PPP3CA,PPP3CA,PPP3CA
ATP2B4,ATP2B4,ATP2B4,ATP2B4
VRK1,VRK1,VRK1,VRK1
MTHFD1,MTHFD1,MTHFD1,MTHFD1
RAI1,RAI1,RAI1,RAI1
CSMD1,CSMD1,CSMD1,CSMD1
TESPA1,TESPA1,TESPA1,TESPA1
SMARCA2,SMARCA2,SMARCA2,SMARCA2
DLGAP2,DLGAP2,DLGAP2,DLGAP2
ZNF549,ZNF549,ZNF549,ZNF549
KHDRBS3,KHDRBS3,KHDRBS3,KHDRBS3
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
ZNF667,ZNF667,ZNF667,ZNF667
IL1RAPL2,IL1RAPL2,IL1RAPL2,IL1RAPL2
DPY19L1,DPY19L1,DPY19L1,DPY19L1
RARA,RARA,RARA,RARA
CNKSR2,CNKSR2,CNKSR2,CNKSR2
FRMD6,FRMD6,FRMD6,FRMD6
GRM1,GRM1,GRM1,GRM1
DSTYK,DSTYK,DSTYK,DSTYK
MIR4500HG,MIR4500HG,MIR4500HG,MIR4500HG
ZFPM2,ZFPM2,ZFPM2,ZFPM2
RASSF8,RASSF8,RASSF8,RASSF8
OSBPL6,OSBPL6,OSBPL6,OSBPL6
KCTD8,KCTD8,KCTD8,KCTD8
NLGN1,NLGN1,NLGN1,NLGN1
CBX6,CBX6,CBX6,CBX6
UNC5D,UNC5D,UNC5D,UNC5D
RELN,RELN,RELN,RELN
SH3GL2,SH3GL2,SH3GL2,SH3GL2
ALK,ALK,ALK,ALK
ZNF706,ZNF706,ZNF706,ZNF706
ZNF385B,ZNF385B,ZNF385B,ZNF385B
ADNP,ADNP,ADNP,ADNP
TFDP1,TFDP1,TFDP1,TFDP1
DDR2,DDR2,DDR2,DDR2
COL24A1,COL24A1,COL24A1,COL24A1
RGS6,RGS6,RGS6,RGS6
DIAPH2,DIAPH2,DIAPH2,DIAPH2
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
NWD2,NWD2,NWD2,NWD2
CALB1,CALB1,CALB1,CALB1
SLC4A8,SLC4A8,SLC4A8,SLC4A8
ZNF804A,ZNF804A,ZNF804A,ZNF804A
PGAP1,PGAP1,PGAP1,PGAP1
PTGS2,PTGS2,PTGS2,PTGS2
MIR137HG,MIR137HG,MIR137HG,MIR137HG
MXD1,MXD1,MXD1,MXD1
CAMKK2,CAMKK2,CAMKK2,CAMKK2
CNTN2,CNTN2,CNTN2,CNTN2
FBXO34,FBXO34,FBXO34,FBXO34
ZNF639,ZNF639,ZNF639,ZNF639
HTR1E,HTR1E,HTR1E,HTR1E
PEAK1,PEAK1,PEAK1,PEAK1
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
POU6F1,POU6F1,POU6F1,POU6F1
PRR16,PRR16,PRR16,PRR16
SFMBT2,SFMBT2,SFMBT2,SFMBT2
SCN9A,SCN9A,SCN9A,SCN9A
DGKH,DGKH,DGKH,DGKH
NRIP1,NRIP1,NRIP1,NRIP1
BCLAF1,BCLAF1,BCLAF1,BCLAF1
APP,APP,APP,APP
PTCHD1,PTCHD1,PTCHD1,PTCHD1
AHR,AHR,AHR,AHR
CCDC34,CCDC34,CCDC34,CCDC34
MAST3,MAST3,MAST3,MAST3
ZBTB18,ZBTB18,ZBTB18,ZBTB18
ADARB1,ADARB1,ADARB1,ADARB1
ZNF462,ZNF462,ZNF462,ZNF462
FGFR1,FGFR1,FGFR1,FGFR1
ASAP1,ASAP1,ASAP1,ASAP1
ENC1,ENC1,ENC1,ENC1
DNAJB6,DNAJB6,DNAJB6,DNAJB6
PTPDC1,PTPDC1,PTPDC1,PTPDC1
ADGRB3,ADGRB3,ADGRB3,ADGRB3
PAPOLA,PAPOLA,PAPOLA,PAPOLA
FSTL5,FSTL5,FSTL5,FSTL5
EPB41L3,EPB41L3,EPB41L3,EPB41L3
SLC16A10,SLC16A10,SLC16A10,SLC16A10
THUMPD3-AS1,THUMPD3-AS1,THUMPD3-AS1,THUMPD3-AS1
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
PPM1L,PPM1L,PPM1L,PPM1L
PLPPR1,PLPPR1,PLPPR1,PLPPR1
PBX1,PBX1,PBX1,PBX1
AACS,AACS,AACS,AACS
HP1BP3,HP1BP3,HP1BP3,HP1BP3
NRG1,NRG1,NRG1,NRG1
NABP1,NABP1,NABP1,NABP1
PAG1,PAG1,PAG1,PAG1
FIP1L1,FIP1L1,FIP1L1,FIP1L1
LCORL,LCORL,LCORL,LCORL
CAMK1D,CAMK1D,CAMK1D,CAMK1D
GALNT11,GALNT11,GALNT11,GALNT11
CHRM2,CHRM2,CHRM2,CHRM2
MATN1,MATN1,MATN1,MATN1
PDLIM5,PDLIM5,PDLIM5,PDLIM5
KCNIP3,KCNIP3,KCNIP3,KCNIP3
KIAA1217,KIAA1217,KIAA1217,KIAA1217
C2orf88,C2orf88,C2orf88,C2orf88
SPIN1,SPIN1,SPIN1,SPIN1
MAML2,MAML2,MAML2,MAML2
CFDP1,CFDP1,CFDP1,CFDP1
NCK2,NCK2,NCK2,NCK2
ZNF148,ZNF148,ZNF148,ZNF148
LIN7A,LIN7A,LIN7A,LIN7A
UGDH,UGDH,UGDH,UGDH
CREM,CREM,CREM,CREM
FSTL4,FSTL4,FSTL4,FSTL4
