_BACKGROUND,5p,10p,15p
SSBP3,SSBP3,SSBP3,SSBP3
ESR2,ESR2,ESR2,ESR2
DDX20,DDX20,DDX20,DDX20
RSPO3,RSPO3,RSPO3,RSPO3
BCAR3,BCAR3,BCAR3,BCAR3
SNCAIP,SNCAIP,SNCAIP,SNCAIP
TCF4,TCF4,TCF4,TCF4
RIN2,RIN2,RIN2,RIN2
CLIC5,CLIC5,CLIC5,CLIC5
LPAR5,LPAR5,LPAR5,LPAR5
NHSL2,NHSL2,NHSL2,NHSL2
WT1,WT1,WT1,WT1
LRRK1,LRRK1,LRRK1,LRRK1
MKX,MKX,MKX,MKX
KMT2B,KMT2B,KMT2B,KMT2B
SIN3A,SIN3A,SIN3A,SIN3A
LINC01118,LINC01118,LINC01118,LINC01118
TGFA,TGFA,TGFA,TGFA
EXO5,EXO5,EXO5,EXO5
HNRNPLL,HNRNPLL,HNRNPLL,HNRNPLL
SP2,SP2,SP2,SP2
LINC01588,LINC01588,LINC01588,LINC01588
CARF,CARF,CARF,CARF
MTSS1,MTSS1,MTSS1,MTSS1
PLAGL1,PLAGL1,PLAGL1,PLAGL1
LRRC1,LRRC1,LRRC1,LRRC1
TMEM196,TMEM196,TMEM196,TMEM196
TAF1,TAF1,TAF1,TAF1
ZXDC,ZXDC,ZXDC,ZXDC
USP44,USP44,USP44,USP44
ZNF549,ZNF549,ZNF549,ZNF549
ZBTB26,ZBTB26,ZBTB26,ZBTB26
GRIN2B,GRIN2B,GRIN2B,GRIN2B
STAT3,STAT3,STAT3,STAT3
NFIA,NFIA,NFIA,NFIA
ZNF335,ZNF335,ZNF335,ZNF335
ERF,ERF,ERF,ERF
TLE1,TLE1,TLE1,TLE1
IRF2,IRF2,IRF2,IRF2
MAST4,MAST4,MAST4,MAST4
ITGA9,ITGA9,ITGA9,ITGA9
ANKRD44,ANKRD44,ANKRD44,ANKRD44
KCNIP3,KCNIP3,KCNIP3,KCNIP3
ATP13A4,ATP13A4,ATP13A4,ATP13A4
SNUPN,SNUPN,SNUPN,SNUPN
BTBD16,BTBD16,BTBD16,BTBD16
ZMIZ1-AS1,ZMIZ1-AS1,ZMIZ1-AS1,ZMIZ1-AS1
ZBTB8A,ZBTB8A,ZBTB8A,ZBTB8A
M1AP,M1AP,M1AP,M1AP
ZNF30,ZNF30,ZNF30,ZNF30
PPP2R2C,PPP2R2C,PPP2R2C,PPP2R2C
CSMD2,CSMD2,CSMD2,CSMD2
RRAS2,RRAS2,RRAS2,RRAS2
BDP1,BDP1,BDP1,BDP1
ZNF197,ZNF197,ZNF197,ZNF197
ZFP37,ZFP37,ZFP37,ZFP37
MIR646HG,MIR646HG,MIR646HG,MIR646HG
RAB27A,RAB27A,RAB27A,RAB27A
JDP2,JDP2,JDP2,JDP2
ZNF267,ZNF267,ZNF267,ZNF267
KIF6,KIF6,KIF6,KIF6
TLL1,TLL1,TLL1,TLL1
CTNNA2,CTNNA2,CTNNA2,CTNNA2
ZFY,ZFY,ZFY,ZFY
THBS4,THBS4,THBS4,THBS4
SLC12A1,SLC12A1,SLC12A1,SLC12A1
ARNT2,ARNT2,ARNT2,ARNT2
PLA2R1,PLA2R1,PLA2R1,PLA2R1
ZNF630,ZNF630,ZNF630,ZNF630
ELMO1,ELMO1,ELMO1,ELMO1
STAC2,STAC2,STAC2,STAC2
SORCS2,SORCS2,SORCS2,SORCS2
FUT9,FUT9,FUT9,FUT9
HNF4A,HNF4A,HNF4A,HNF4A
KITLG,KITLG,KITLG,KITLG
ZNF527,ZNF527,ZNF527,ZNF527
PFKFB3,PFKFB3,PFKFB3,PFKFB3
ZNF280C,ZNF280C,ZNF280C,ZNF280C
PIWIL1,PIWIL1,PIWIL1,PIWIL1
RCBTB1,RCBTB1,RCBTB1,RCBTB1
SEMA3A,SEMA3A,SEMA3A,SEMA3A
DPYSL5,DPYSL5,DPYSL5,DPYSL5
ABCC4,ABCC4,ABCC4,ABCC4
MAML3,MAML3,MAML3,MAML3
IRX6,IRX6,IRX6,IRX6
HIVEP2,HIVEP2,HIVEP2,HIVEP2
ELOVL5,ELOVL5,ELOVL5,ELOVL5
ZNF804A,ZNF804A,ZNF804A,ZNF804A
HINFP,HINFP,HINFP,HINFP
VCAN,VCAN,VCAN,VCAN
NHS,NHS,NHS,NHS
ARID3A,ARID3A,ARID3A,ARID3A
CDO1,CDO1,CDO1,CDO1
ZNF8,ZNF8,ZNF8,ZNF8
ADAMTS6,ADAMTS6,ADAMTS6,ADAMTS6
MARCH11,MARCH11,MARCH11,MARCH11
ZNF684,ZNF684,ZNF684,ZNF684
LHFPL2,LHFPL2,LHFPL2,LHFPL2
ZNF592,ZNF592,ZNF592,ZNF592
SLC1A2,SLC1A2,SLC1A2,SLC1A2
JARID2,JARID2,JARID2,JARID2
SSUH2,SSUH2,SSUH2,SSUH2
TET2,TET2,TET2,TET2
VWC2,VWC2,VWC2,VWC2
TDO2,TDO2,TDO2,TDO2
SLCO5A1,SLCO5A1,SLCO5A1,SLCO5A1
NFX1,NFX1,NFX1,NFX1
SOX7,SOX7,SOX7,SOX7
RASSF3,RASSF3,RASSF3,RASSF3
NFYC,NFYC,NFYC,NFYC
FOSL1,FOSL1,FOSL1,FOSL1
RHOBTB3,RHOBTB3,RHOBTB3,RHOBTB3
ZFPM2,ZFPM2,ZFPM2,ZFPM2
