_BACKGROUND,5p,10p,15p
ZNF480,ZNF480,ZNF480,ZNF480
POU5F1,POU5F1,POU5F1,POU5F1
ADCY7,ADCY7,ADCY7,ADCY7
AGAP1,AGAP1,AGAP1,AGAP1
LRRC9,LRRC9,LRRC9,LRRC9
PMEPA1,PMEPA1,PMEPA1,PMEPA1
TENM2,TENM2,TENM2,TENM2
NTNG2,NTNG2,NTNG2,NTNG2
ZBTB22,ZBTB22,ZBTB22,ZBTB22
TNR,TNR,TNR,TNR
CDK19,CDK19,CDK19,CDK19
ADARB2,ADARB2,ADARB2,ADARB2
JUN,JUN,JUN,JUN
MAP3K1,MAP3K1,MAP3K1,MAP3K1
CREB1,CREB1,CREB1,CREB1
DTNA,DTNA,DTNA,DTNA
JARID2,JARID2,JARID2,JARID2
S100A6,S100A6,S100A6,S100A6
DPP10,DPP10,DPP10,DPP10
ATG10,ATG10,ATG10,ATG10
PTPRD,PTPRD,PTPRD,PTPRD
MGA,MGA,MGA,MGA
GRIA4,GRIA4,GRIA4,GRIA4
ASXL3,ASXL3,ASXL3,ASXL3
KDM4C,KDM4C,KDM4C,KDM4C
NFYC,NFYC,NFYC,NFYC
JAZF1,JAZF1,JAZF1,JAZF1
ADD3-AS1,ADD3-AS1,ADD3-AS1,ADD3-AS1
RORA,RORA,RORA,RORA
JAK2,JAK2,JAK2,JAK2
ZNF516,ZNF516,ZNF516,ZNF516
NETO1,NETO1,NETO1,NETO1
GALNT7,GALNT7,GALNT7,GALNT7
THRB,THRB,THRB,THRB
FOXO1,FOXO1,FOXO1,FOXO1
CNOT4,CNOT4,CNOT4,CNOT4
FOXJ3,FOXJ3,FOXJ3,FOXJ3
CENPBD1,CENPBD1,CENPBD1,CENPBD1
VCAN,VCAN,VCAN,VCAN
TEAD1,TEAD1,TEAD1,TEAD1
NPAS2,NPAS2,NPAS2,NPAS2
PLPPR1,PLPPR1,PLPPR1,PLPPR1
DPP6,DPP6,DPP6,DPP6
HDAC9,HDAC9,HDAC9,HDAC9
HS6ST3,HS6ST3,HS6ST3,HS6ST3
STAT5B,STAT5B,STAT5B,STAT5B
SCMH1,SCMH1,SCMH1,SCMH1
CCSER1,CCSER1,CCSER1,CCSER1
NLGN4X,NLGN4X,NLGN4X,NLGN4X
RBMS1,RBMS1,RBMS1,RBMS1
CDH20,CDH20,CDH20,CDH20
SATB1,SATB1,SATB1,SATB1
GUCY1A2,GUCY1A2,GUCY1A2,GUCY1A2
REV3L,REV3L,REV3L,REV3L
NXPH1,NXPH1,NXPH1,NXPH1
SGCZ,SGCZ,SGCZ,SGCZ
ARNT2,ARNT2,ARNT2,ARNT2
GTDC1,GTDC1,GTDC1,GTDC1
EPB41L4A,EPB41L4A,EPB41L4A,EPB41L4A
FYN,FYN,FYN,FYN
MPPED2,MPPED2,MPPED2,MPPED2
KLF12,KLF12,KLF12,KLF12
SSBP2,SSBP2,SSBP2,SSBP2
ANKRD6,ANKRD6,ANKRD6,ANKRD6
ME1,ME1,ME1,ME1
KIAA1217,KIAA1217,KIAA1217,KIAA1217
SRPX,SRPX,SRPX,SRPX
CPEB2,CPEB2,CPEB2,CPEB2
OSBPL6,OSBPL6,OSBPL6,OSBPL6
SLC35F1,SLC35F1,SLC35F1,SLC35F1
CDH11,CDH11,CDH11,CDH11
LRRC8D,LRRC8D,LRRC8D,LRRC8D
ZNF704,ZNF704,ZNF704,ZNF704
SERPINI1,SERPINI1,SERPINI1,SERPINI1
UBE2G1,UBE2G1,UBE2G1,UBE2G1
AFF4,AFF4,AFF4,AFF4
GRM5,GRM5,GRM5,GRM5
PDGFC,PDGFC,PDGFC,PDGFC
SOX8,SOX8,SOX8,SOX8
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
NAP1L1,NAP1L1,NAP1L1,NAP1L1
PRKAA2,PRKAA2,PRKAA2,PRKAA2
SYDE2,SYDE2,SYDE2,SYDE2
SNCA,SNCA,SNCA,SNCA
DGKH,DGKH,DGKH,DGKH
RNF24,RNF24,RNF24,RNF24
ARPP21,ARPP21,ARPP21,ARPP21
ENOX1,ENOX1,ENOX1,ENOX1
ERC2,ERC2,ERC2,ERC2
BCLAF1,BCLAF1,BCLAF1,BCLAF1
PITPNM1,PITPNM1,PITPNM1,PITPNM1
ADNP,ADNP,ADNP,ADNP
OTUD4,OTUD4,OTUD4,OTUD4
VEZF1,VEZF1,VEZF1,VEZF1
ZFPM2,ZFPM2,ZFPM2,ZFPM2
RFX3,RFX3,RFX3,RFX3
HP1BP3,HP1BP3,HP1BP3,HP1BP3
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
NR3C2,NR3C2,NR3C2,NR3C2
ADCY2,ADCY2,ADCY2,ADCY2
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
EDIL3,EDIL3,EDIL3,EDIL3
NTNG1,NTNG1,NTNG1,NTNG1
ZDBF2,ZDBF2,ZDBF2,ZDBF2
PCDH10,PCDH10,PCDH10,PCDH10
ZNF438,ZNF438,ZNF438,ZNF438
TRPS1,TRPS1,TRPS1,TRPS1
PAM,PAM,PAM,PAM
EPS8,EPS8,EPS8,EPS8
CASC15,CASC15,CASC15,CASC15
SOX5,SOX5,SOX5,SOX5
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
CLOCK,CLOCK,CLOCK,CLOCK
SETBP1,SETBP1,SETBP1,SETBP1
LINC01135,LINC01135,LINC01135,LINC01135
TET1,TET1,TET1,TET1
PDLIM5,PDLIM5,PDLIM5,PDLIM5
PROX1,PROX1,PROX1,PROX1
SGCD,SGCD,SGCD,SGCD
PDE4B,PDE4B,PDE4B,PDE4B
RBPJ,RBPJ,RBPJ,RBPJ
MMP16,MMP16,MMP16,MMP16
AFAP1,AFAP1,AFAP1,AFAP1
PPM1L,PPM1L,PPM1L,PPM1L
NFE2L2,NFE2L2,NFE2L2,NFE2L2
GPR176,GPR176,GPR176,GPR176
CTNNA2,CTNNA2,CTNNA2,CTNNA2
POU2F1,POU2F1,POU2F1,POU2F1
SEMA5A,SEMA5A,SEMA5A,SEMA5A
KCNT2,KCNT2,KCNT2,KCNT2
ZBTB24,ZBTB24,ZBTB24,ZBTB24
KLHL32,KLHL32,KLHL32,KLHL32
KCTD8,KCTD8,KCTD8,KCTD8
