_BACKGROUND,5p,10p,15p
ZNF407,ZNF407,ZNF407,ZNF407
ARPP21,ARPP21,ARPP21,ARPP21
CSMD1,CSMD1,CSMD1,CSMD1
VAMP2,VAMP2,VAMP2,VAMP2
TET2,TET2,TET2,TET2
SLC8A1,SLC8A1,SLC8A1,SLC8A1
CNOT4,CNOT4,CNOT4,CNOT4
GPRIN3,GPRIN3,GPRIN3,GPRIN3
PCDHGC5,PCDHGC5,PCDHGC5,PCDHGC5
FNDC5,FNDC5,FNDC5,FNDC5
ADORA2A,ADORA2A,ADORA2A,ADORA2A
EMILIN2,EMILIN2,EMILIN2,EMILIN2
EML4,EML4,EML4,EML4
PTPRE,PTPRE,PTPRE,PTPRE
PRKACB,PRKACB,PRKACB,PRKACB
ATRNL1,ATRNL1,ATRNL1,ATRNL1
LRP1B,LRP1B,LRP1B,LRP1B
NEFM,NEFM,NEFM,NEFM
BCAT1,BCAT1,BCAT1,BCAT1
RREB1,RREB1,RREB1,RREB1
MCTP2,MCTP2,MCTP2,MCTP2
AMPH,AMPH,AMPH,AMPH
ZNF667,ZNF667,ZNF667,ZNF667
COL9A2,COL9A2,COL9A2,COL9A2
ZFPM2,ZFPM2,ZFPM2,ZFPM2
KMT2A,KMT2A,KMT2A,KMT2A
EFEMP1,EFEMP1,EFEMP1,EFEMP1
ZNF141,ZNF141,ZNF141,ZNF141
CEP63,CEP63,CEP63,CEP63
PLCG1-AS1,PLCG1-AS1,PLCG1-AS1,PLCG1-AS1
PRDM10,PRDM10,PRDM10,PRDM10
SOGA3,SOGA3,SOGA3,SOGA3
C1orf54,C1orf54,C1orf54,C1orf54
KLF3,KLF3,KLF3,KLF3
CLIC5,CLIC5,CLIC5,CLIC5
OAF,OAF,OAF,OAF
TRPM2,TRPM2,TRPM2,TRPM2
TFAP2C,TFAP2C,TFAP2C,TFAP2C
SVIL,SVIL,SVIL,SVIL
SMG7,SMG7,SMG7,SMG7
GCH1,GCH1,GCH1,GCH1
PHACTR3,PHACTR3,PHACTR3,PHACTR3
ZSCAN2,ZSCAN2,ZSCAN2,ZSCAN2
SNRPN,SNRPN,SNRPN,SNRPN
TCEAL5,TCEAL5,TCEAL5,TCEAL5
WARS,WARS,WARS,WARS
TENM4,TENM4,TENM4,TENM4
MT1X,MT1X,MT1X,MT1X
NCAM1,NCAM1,NCAM1,NCAM1
BTG2,BTG2,BTG2,BTG2
RUNDC3B,RUNDC3B,RUNDC3B,RUNDC3B
MKLN1,MKLN1,MKLN1,MKLN1
MS4A6A,MS4A6A,MS4A6A,MS4A6A
OLFM3,OLFM3,OLFM3,OLFM3
HIPK3,HIPK3,HIPK3,HIPK3
UBE2D1,UBE2D1,UBE2D1,UBE2D1
PEX12,PEX12,PEX12,PEX12
LINC00499,LINC00499,LINC00499,LINC00499
SGMS1,SGMS1,SGMS1,SGMS1
ATP13A4,ATP13A4,ATP13A4,ATP13A4
PHF21A,PHF21A,PHF21A,PHF21A
JAM2,JAM2,JAM2,JAM2
NRXN3,NRXN3,NRXN3,NRXN3
INPP1,INPP1,INPP1,INPP1
KCNQ3,KCNQ3,KCNQ3,KCNQ3
CRABP2,CRABP2,CRABP2,CRABP2
PMP22,PMP22,PMP22,PMP22
HUWE1,HUWE1,HUWE1,HUWE1
ELOVL7,ELOVL7,ELOVL7,ELOVL7
MAPRE2,MAPRE2,MAPRE2,MAPRE2
ZBTB48,ZBTB48,ZBTB48,ZBTB48
ZNF200,ZNF200,ZNF200,ZNF200
MYL12B,MYL12B,MYL12B,MYL12B
MARCH4,MARCH4,MARCH4,MARCH4
SNX10,SNX10,SNX10,SNX10
RANBP9,RANBP9,RANBP9,RANBP9
C11orf96,C11orf96,C11orf96,C11orf96
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
INTS10,INTS10,INTS10,INTS10
NRCAM,NRCAM,NRCAM,NRCAM
PTCHD4,PTCHD4,PTCHD4,PTCHD4
CCDC137,CCDC137,CCDC137,CCDC137
ZNF529,ZNF529,ZNF529,ZNF529
SLIT1,SLIT1,SLIT1,SLIT1
SLC45A2,SLC45A2,SLC45A2,SLC45A2
DACH1,DACH1,DACH1,DACH1
CCDC6,CCDC6,CCDC6,CCDC6
AVIL,AVIL,AVIL,AVIL
TMEM38B,TMEM38B,TMEM38B,TMEM38B
GOT1,GOT1,GOT1,GOT1
HDAC9,HDAC9,HDAC9,HDAC9
NXPE1,NXPE1,NXPE1,NXPE1
PSD2,PSD2,PSD2,PSD2
RNF24,RNF24,RNF24,RNF24
SYT6,SYT6,SYT6,SYT6
ZNF704,ZNF704,ZNF704,ZNF704
GPR143,GPR143,GPR143,GPR143
ASTN1,ASTN1,ASTN1,ASTN1
IL1RAPL1,IL1RAPL1,IL1RAPL1,IL1RAPL1
ZDHHC15,ZDHHC15,ZDHHC15,ZDHHC15
VAX2,VAX2,VAX2,VAX2
SGCD,SGCD,SGCD,SGCD
BCAS1,BCAS1,BCAS1,BCAS1
PLXNC1,PLXNC1,PLXNC1,PLXNC1
MAML3,MAML3,MAML3,MAML3
RAP1GDS1,RAP1GDS1,RAP1GDS1,RAP1GDS1
RCBTB2,RCBTB2,RCBTB2,RCBTB2
SPAG16,SPAG16,SPAG16,SPAG16
SORBS1,SORBS1,SORBS1,SORBS1
ETV4,ETV4,ETV4,ETV4
TRANK1,TRANK1,TRANK1,TRANK1
HS3ST3A1,HS3ST3A1,HS3ST3A1,HS3ST3A1
KIAA0232,KIAA0232,KIAA0232,KIAA0232
CTSC,CTSC,CTSC,CTSC
SIAH2,SIAH2,SIAH2,SIAH2
PTPRD,PTPRD,PTPRD,PTPRD
DLG2,DLG2,DLG2,DLG2
UXT,UXT,UXT,UXT
HAUS6,HAUS6,HAUS6,HAUS6
SLC9A3,SLC9A3,SLC9A3,SLC9A3
PHF7,PHF7,PHF7,PHF7
REPS2,REPS2,REPS2,REPS2
ZNF644,ZNF644,ZNF644,ZNF644
GALNS,GALNS,GALNS,GALNS
CCDC57,CCDC57,CCDC57,CCDC57
PITPNC1,PITPNC1,PITPNC1,PITPNC1
BTBD3,BTBD3,BTBD3,BTBD3
MMP16,MMP16,MMP16,MMP16
LPP,LPP,LPP,LPP
BRSK1,BRSK1,BRSK1,BRSK1
STPG2,STPG2,STPG2,STPG2
SCG3,SCG3,SCG3,SCG3
NOC2L,NOC2L,NOC2L,NOC2L
TNFAIP3,TNFAIP3,TNFAIP3,TNFAIP3
ADNP,ADNP,ADNP,ADNP
ALDH1A2,ALDH1A2,ALDH1A2,ALDH1A2
FBN1,FBN1,FBN1,FBN1
MAST2,MAST2,MAST2,MAST2
XYLT1,XYLT1,XYLT1,XYLT1
HLA-DMB,HLA-DMB,HLA-DMB,HLA-DMB
HECW1,HECW1,HECW1,HECW1
ATXN7,ATXN7,ATXN7,ATXN7
NFE2L2,NFE2L2,NFE2L2,NFE2L2
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
WDR17,WDR17,WDR17,WDR17
ABCC4,ABCC4,ABCC4,ABCC4
AP4B1-AS1,AP4B1-AS1,AP4B1-AS1,AP4B1-AS1
FGF14,FGF14,FGF14,FGF14
SLC5A4,SLC5A4,SLC5A4,SLC5A4
NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y
FOXN3,FOXN3,FOXN3,FOXN3
ZNF587,ZNF587,ZNF587,ZNF587
BHMT2,BHMT2,BHMT2,BHMT2
HDAC8,HDAC8,HDAC8,HDAC8
SSTR1,SSTR1,SSTR1,SSTR1
DMXL2,DMXL2,DMXL2,DMXL2
NRG1,NRG1,NRG1,NRG1
PBX1,PBX1,PBX1,PBX1
FOXN2,FOXN2,FOXN2,FOXN2
OASL,OASL,OASL,OASL
HIST2H2BE,HIST2H2BE,HIST2H2BE,HIST2H2BE
TSHZ3,TSHZ3,TSHZ3,TSHZ3
