_BACKGROUND,5p,10p,15p
VWC2L,VWC2L,VWC2L,VWC2L
GAD2,GAD2,GAD2,GAD2
CTDSPL,CTDSPL,CTDSPL,CTDSPL
MED12L,MED12L,MED12L,MED12L
CPLX2,CPLX2,CPLX2,CPLX2
POT1-AS1,POT1-AS1,POT1-AS1,POT1-AS1
PARM1,PARM1,PARM1,PARM1
DMD,DMD,DMD,DMD
COL19A1,COL19A1,COL19A1,COL19A1
KCNH7,KCNH7,KCNH7,KCNH7
SLC12A2,SLC12A2,SLC12A2,SLC12A2
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
MCTP1,MCTP1,MCTP1,MCTP1
SYT7,SYT7,SYT7,SYT7
PTPRR,PTPRR,PTPRR,PTPRR
SHC2,SHC2,SHC2,SHC2
MAPK10,MAPK10,MAPK10,MAPK10
FRMPD4,FRMPD4,FRMPD4,FRMPD4
TACR1,TACR1,TACR1,TACR1
CDC42BPA,CDC42BPA,CDC42BPA,CDC42BPA
NYAP2,NYAP2,NYAP2,NYAP2
ANK3,ANK3,ANK3,ANK3
ASIC2,ASIC2,ASIC2,ASIC2
MYT1L,MYT1L,MYT1L,MYT1L
NCAM1,NCAM1,NCAM1,NCAM1
ENTPD1-AS1,ENTPD1-AS1,ENTPD1-AS1,ENTPD1-AS1
ANK2,ANK2,ANK2,ANK2
SOGA3,SOGA3,SOGA3,SOGA3
ZBBX,ZBBX,ZBBX,ZBBX
SLC2A13,SLC2A13,SLC2A13,SLC2A13
PKN2-AS1,PKN2-AS1,PKN2-AS1,PKN2-AS1
MMP17,MMP17,MMP17,MMP17
KLHL24,KLHL24,KLHL24,KLHL24
SCN2A,SCN2A,SCN2A,SCN2A
CAP2,CAP2,CAP2,CAP2
SORCS2,SORCS2,SORCS2,SORCS2
NXPH1,NXPH1,NXPH1,NXPH1
KRTAP5-AS1,KRTAP5-AS1,KRTAP5-AS1,KRTAP5-AS1
CDH10,CDH10,CDH10,CDH10
TENM3,TENM3,TENM3,TENM3
TENM1,TENM1,TENM1,TENM1
PRICKLE2,PRICKLE2,PRICKLE2,PRICKLE2
PLPPR1,PLPPR1,PLPPR1,PLPPR1
GRIK1,GRIK1,GRIK1,GRIK1
CCPG1,CCPG1,CCPG1,CCPG1
GALNT18,GALNT18,GALNT18,GALNT18
NCKAP1,NCKAP1,NCKAP1,NCKAP1
DGKI,DGKI,DGKI,DGKI
PTPN3,PTPN3,PTPN3,PTPN3
LAMB1,LAMB1,LAMB1,LAMB1
LRRC4B,LRRC4B,LRRC4B,LRRC4B
PTPRS,PTPRS,PTPRS,PTPRS
NIPAL2,NIPAL2,NIPAL2,NIPAL2
PDZRN4,PDZRN4,PDZRN4,PDZRN4
MAP6,MAP6,MAP6,MAP6
SHC3,SHC3,SHC3,SHC3
DGCR9,DGCR9,DGCR9,DGCR9
PCDHA10,PCDHA10,PCDHA10,PCDHA10
ADCY3,ADCY3,ADCY3,ADCY3
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
BTNL9,BTNL9,BTNL9,BTNL9
DAB1,DAB1,DAB1,DAB1
CLVS2,CLVS2,CLVS2,CLVS2
ATP1A3,ATP1A3,ATP1A3,ATP1A3
CFAP206,CFAP206,CFAP206,CFAP206
CENPC,CENPC,CENPC,CENPC
ELAVL2,ELAVL2,ELAVL2,ELAVL2
DYNC1I1,DYNC1I1,DYNC1I1,DYNC1I1
CACNA1B,CACNA1B,CACNA1B,CACNA1B
VIPR2,VIPR2,VIPR2,VIPR2
NEK10,NEK10,NEK10,NEK10
LINC01139,LINC01139,LINC01139,LINC01139
MARCH4,MARCH4,MARCH4,MARCH4
KCNJ3,KCNJ3,KCNJ3,KCNJ3
HTR5A,HTR5A,HTR5A,HTR5A
ASTN1,ASTN1,ASTN1,ASTN1
TMEM196,TMEM196,TMEM196,TMEM196
PDZRN3,PDZRN3,PDZRN3,PDZRN3
DCSTAMP,DCSTAMP,DCSTAMP,DCSTAMP
PPP2R2B,PPP2R2B,PPP2R2B,PPP2R2B
RERG,RERG,RERG,RERG
KCTD1,KCTD1,KCTD1,KCTD1
C8orf34,C8orf34,C8orf34,C8orf34
MIR137HG,MIR137HG,MIR137HG,MIR137HG
LRRFIP2,LRRFIP2,LRRFIP2,LRRFIP2
FOXG1-AS1,FOXG1-AS1,FOXG1-AS1,FOXG1-AS1
NOVA1,NOVA1,NOVA1,NOVA1
SLC4A10,SLC4A10,SLC4A10,SLC4A10
ADGRL1,ADGRL1,ADGRL1,ADGRL1
FMNL2,FMNL2,FMNL2,FMNL2
ZNF804B,ZNF804B,ZNF804B,ZNF804B
TRIM46,TRIM46,TRIM46,TRIM46
HTR1E,HTR1E,HTR1E,HTR1E
GLRA3,GLRA3,GLRA3,GLRA3
SGIP1,SGIP1,SGIP1,SGIP1
CACNA1G,CACNA1G,CACNA1G,CACNA1G
ROBO1,ROBO1,ROBO1,ROBO1
VWC2,VWC2,VWC2,VWC2
COL24A1,COL24A1,COL24A1,COL24A1
TRIM59,TRIM59,TRIM59,TRIM59
RGS17,RGS17,RGS17,RGS17
EPHA7,EPHA7,EPHA7,EPHA7
SNX32,SNX32,SNX32,SNX32
SLC8A3,SLC8A3,SLC8A3,SLC8A3
DST,DST,DST,DST
WDR17,WDR17,WDR17,WDR17
NDST3,NDST3,NDST3,NDST3
RIMS1,RIMS1,RIMS1,RIMS1
HECW1-IT1,HECW1-IT1,HECW1-IT1,HECW1-IT1
CA10,CA10,CA10,CA10
UXS1,UXS1,UXS1,UXS1
PIEZO2,PIEZO2,PIEZO2,PIEZO2
DCC,DCC,DCC,DCC
EPHB6,EPHB6,EPHB6,EPHB6
ATP13A4,ATP13A4,ATP13A4,ATP13A4
GRM1,GRM1,GRM1,GRM1
EPHA6,EPHA6,EPHA6,EPHA6
NREP,NREP,NREP,NREP
SH3GL2,SH3GL2,SH3GL2,SH3GL2
CSMD3,CSMD3,CSMD3,CSMD3
AMMECR1,AMMECR1,AMMECR1,AMMECR1
RFPL2,RFPL2,RFPL2,RFPL2
CHURC1,CHURC1,CHURC1,CHURC1
SLC38A11,SLC38A11,SLC38A11,SLC38A11
SHROOM3,SHROOM3,SHROOM3,SHROOM3
KCNK9,KCNK9,KCNK9,KCNK9
NPAS3,NPAS3,NPAS3,NPAS3
OBSCN,OBSCN,OBSCN,OBSCN
KCNJ6,KCNJ6,KCNJ6,KCNJ6
PPFIBP1,PPFIBP1,PPFIBP1,PPFIBP1
ROBO2,ROBO2,ROBO2,ROBO2
POPDC3,POPDC3,POPDC3,POPDC3
SNTG2,SNTG2,SNTG2,SNTG2
SLC9B2,SLC9B2,SLC9B2,SLC9B2
GRIK4,GRIK4,GRIK4,GRIK4
ADARB2,ADARB2,ADARB2,ADARB2
CEP126,CEP126,CEP126,CEP126
PDGFRA,PDGFRA,PDGFRA,PDGFRA
PHACTR2,PHACTR2,PHACTR2,PHACTR2
CADM3,CADM3,CADM3,CADM3
DYNC1H1,DYNC1H1,DYNC1H1,DYNC1H1
SLC44A5,SLC44A5,SLC44A5,SLC44A5
SYNPR,SYNPR,SYNPR,SYNPR
LIMCH1,LIMCH1,LIMCH1,LIMCH1
SLC24A2,SLC24A2,SLC24A2,SLC24A2
HOOK1,HOOK1,HOOK1,HOOK1
ALDH1A2,ALDH1A2,ALDH1A2,ALDH1A2
RELN,RELN,RELN,RELN
GABRB2,GABRB2,GABRB2,GABRB2
ATP1B3,ATP1B3,ATP1B3,ATP1B3
LRP1B,LRP1B,LRP1B,LRP1B
PIP5K1B,PIP5K1B,PIP5K1B,PIP5K1B
ABCC9,ABCC9,ABCC9,ABCC9
ARHGAP29,ARHGAP29,ARHGAP29,ARHGAP29
CAV2,CAV2,CAV2,CAV2
FEZ1,FEZ1,FEZ1,FEZ1
DLG2,DLG2,DLG2,DLG2
STXBP5L,STXBP5L,STXBP5L,STXBP5L
PCBP3,PCBP3,PCBP3,PCBP3
SLC8A1,SLC8A1,SLC8A1,SLC8A1
FRY,FRY,FRY,FRY
MAP4K4,MAP4K4,MAP4K4,MAP4K4
CPA6,CPA6,CPA6,CPA6
CPEB4,CPEB4,CPEB4,CPEB4
TRAK2,TRAK2,TRAK2,TRAK2
CLIP1,CLIP1,CLIP1,CLIP1
FAM153B,FAM153B,FAM153B,FAM153B
KCTD8,KCTD8,KCTD8,KCTD8
GPATCH8,GPATCH8,GPATCH8,GPATCH8
PTPRM,PTPRM,PTPRM,PTPRM
BEND6,BEND6,BEND6,BEND6
AK5,AK5,AK5,AK5
COL4A5,COL4A5,COL4A5,COL4A5
EPN2,EPN2,EPN2,EPN2
LRRN2,LRRN2,LRRN2,LRRN2
RPS6KA2,RPS6KA2,RPS6KA2,RPS6KA2
PLOD2,PLOD2,PLOD2,PLOD2
CADM2,CADM2,CADM2,CADM2
MATN2,MATN2,MATN2,MATN2
CDH18,CDH18,CDH18,CDH18
PDE4DIP,PDE4DIP,PDE4DIP,PDE4DIP
PRR16,PRR16,PRR16,PRR16
FSTL4,FSTL4,FSTL4,FSTL4
CDH7,CDH7,CDH7,CDH7
HOMER1,HOMER1,HOMER1,HOMER1
PLEKHG1,PLEKHG1,PLEKHG1,PLEKHG1
GAD1,GAD1,GAD1,GAD1
SPATA6,SPATA6,SPATA6,SPATA6
APBB2,APBB2,APBB2,APBB2
JAKMIP3,JAKMIP3,JAKMIP3,JAKMIP3
PHF8,,PHF8,PHF8
MTA3,,MTA3,MTA3
FBXL20,,FBXL20,FBXL20
SLC44A1,,SLC44A1,SLC44A1
KIF1B,,KIF1B,KIF1B
UNC80,,UNC80,UNC80
SCN9A,,SCN9A,SCN9A
ZNF639,,ZNF639,ZNF639
ETV5,,ETV5,ETV5
MAGI3,,MAGI3,MAGI3
BRINP1,,BRINP1,BRINP1
FMN2,,FMN2,FMN2
IQSEC3,,IQSEC3,IQSEC3
ABHD17B,,ABHD17B,ABHD17B
CD5,,CD5,CD5
NFAT5,,NFAT5,NFAT5
LINC01004,,LINC01004,LINC01004
UBA6-AS1,,UBA6-AS1,UBA6-AS1
SULF2,,SULF2,SULF2
COL11A1,,COL11A1,COL11A1
LRRC4C,,LRRC4C,LRRC4C
C15orf40,,C15orf40,C15orf40
AIG1,,AIG1,AIG1
TMEM161B-AS1,,TMEM161B-AS1,TMEM161B-AS1
CADPS2,,CADPS2,CADPS2
TRAF3,,TRAF3,TRAF3
KCND2,,KCND2,KCND2
ZC4H2,,ZC4H2,ZC4H2
ANKH,,ANKH,ANKH
TNIK,,TNIK,TNIK
SECISBP2L,,SECISBP2L,SECISBP2L
